Accuracy,loss,,,,,Accuracy,loss,,,,,Accuracy,loss,,,,,Accuracy,loss,,,
0.768750012,0.00459047,,,,,0.784375012,0.004444742,,,,,0.874608159,0.001775411,,,,,0.824999988,0.003256044,,,
0.778645873,0.004320958,,,,,0.768229187,0.004662657,,,,,0.86684072,0.001876115,,,,,0.830729187,0.003153375,,,
0.763392866,0.004305971,,,,,0.752232194,0.004724806,,,,,0.876957476,0.001796535,,,,,0.825892866,0.003147617,,,
0.73828125,0.004564409,,,,,0.7578125,0.004653053,,,,,0.876712322,0.001756066,,,,,0.826171875,0.003281103,,,
0.736111104,0.004466256,,,,,0.766956568,0.00455328,,,,,0.876521766,0.001745007,,,,,0.821180582,0.00334091,,,
0.735937536,0.004355557,,,,,0.773082912,0.004458944,,,,,0.876369298,0.001739537,,,,,0.821875036,0.003291583,,,
0.741477311,0.004268923,,,,,0.768136561,0.004460685,,,,,0.863442361,0.001920999,,,,,0.825284123,0.003245528,,,
0.743155122,0.004211461,,,,,0.771838307,0.004334239,,,,,0.846153855,0.002098925,,,,,0.825293362,0.003226806,,,
0.828125,0.00302974,,,,,0.75,0.00603694,,,,,0.890625,0.001275831,,,,,0.78125,0.003594927,,,
0.8515625,0.0029521,,,,,0.8125,0.004973667,,,,,0.90625,0.001286278,,,,,0.8046875,0.00316333,,,
0.880208373,0.002759045,,,,,0.807291687,0.004502177,,,,,0.911458373,0.00126567,,,,,0.822916687,0.002961603,,,
0.875,0.002580401,,,,,0.8125,0.004371628,,,,,0.894117713,0.001434523,,,,,0.80859375,0.003516422,,,
0.868750036,0.002567969,,,,,0.815625012,0.004130254,,,,,0.865203738,0.001777449,,,,,0.824999988,0.003252795,,,
0.885416687,0.002435368,,,,,0.8203125,0.004192747,,,,,0.843342066,0.002155929,,,,,0.828125,0.00316525,,,
0.870535731,0.002455715,,,,,0.808035731,0.004142495,,,,,0.850111842,0.002079007,,,,,0.821428597,0.003176458,,,
0.857421875,0.002509665,,,,,0.80078125,0.004162162,,,,,0.855185926,0.002013097,,,,,0.818359375,0.003335738,,,
0.868055582,0.002391082,,,,,0.805217385,0.004123495,,,,,0.860869586,0.00193791,,,,,0.8125,0.003395371,,,
0.873437524,0.002325023,,,,,0.805946767,0.004038179,,,,,0.868544579,0.001857602,,,,,0.8125,0.003350175,,,
0.867897749,0.00236808,,,,,0.800853491,0.003995359,,,,,0.864864826,0.001936031,,,,,0.818181872,0.003299376,,,
0.864406765,0.00235712,,,,,0.788787484,0.003950645,,,,,0.846153855,0.002137868,,,,,0.816166878,0.003285326,,,
0.9375,0.001479781,,,,,0.6875,0.006277287,,,,,0.859375,0.002276736,,,,,0.765625,0.003682797,,,
0.9453125,0.001346976,,,,,0.765625,0.00495494,,,,,0.8203125,0.002676891,,,,,0.796875,0.003234401,,,
0.90625,0.001633256,,,,,0.776041687,0.004322421,,,,,0.822916687,0.002631965,,,,,0.8125,0.003084979,,,
0.88671875,0.001743783,,,,,0.78125,0.004202053,,,,,0.847058892,0.002239719,,,,,0.80078125,0.003610367,,,
0.887499988,0.001762358,,,,,0.793749988,0.003968072,,,,,0.868338525,0.002036615,,,,,0.818750024,0.003294259,,,
0.903645873,0.001639747,,,,,0.78125,0.004148851,,,,,0.853785932,0.002122076,,,,,0.828125,0.003185569,,,
0.897321463,0.001661017,,,,,0.774553597,0.004133388,,,,,0.841163337,0.002176637,,,,,0.819196463,0.003220671,,,
0.88671875,0.001786861,,,,,0.767578125,0.004202735,,,,,0.816046953,0.00259335,,,,,0.81640625,0.003405475,,,
0.895833313,0.001698974,,,,,0.770434797,0.004174738,,,,,0.808695674,0.002800409,,,,,0.810763896,0.003468863,,,
0.892187536,0.001684989,,,,,0.776212811,0.004075587,,,,,0.807511747,0.002811662,,,,,0.809374988,0.003422251,,,
0.899147749,0.00169474,,,,,0.77382648,0.004013267,,,,,0.803698421,0.002794304,,,,,0.816761374,0.003354101,,,
0.902216434,0.001691513,,,,,0.766623199,0.003959921,,,,,0.801825285,0.002789848,,,,,0.81747067,0.00332845,,,
0.953125,0.001047101,,,,,0.6875,0.006621284,,,,,0.9375,0.001327736,,,,,0.65625,0.0039826,,,
0.9453125,0.0010291,,,,,0.7421875,0.005239892,,,,,0.859375,0.002087216,,,,,0.7265625,0.00345871,,,
0.953125,0.001054429,,,,,0.765625,0.004509096,,,,,0.833333373,0.003130628,,,,,0.755208373,0.003274509,,,
0.95703125,0.001003188,,,,,0.78125,0.004205221,,,,,0.82745105,0.003087221,,,,,0.7578125,0.00376097,,,
0.953125,0.001024074,,,,,0.800000012,0.003931113,,,,,0.811912179,0.003194302,,,,,0.784375012,0.00345434,,,
0.9609375,0.000982466,,,,,0.783854187,0.004166405,,,,,0.806788504,0.003104464,,,,,0.794270873,0.003335856,,,
0.955357194,0.001014922,,,,,0.785714328,0.004121932,,,,,0.809843421,0.002966253,,,,,0.787946463,0.003367222,,,
0.951171875,0.001082621,,,,,0.77734375,0.004284316,,,,,0.823874772,0.002810428,,,,,0.783203125,0.003531515,,,
0.953125,0.001072661,,,,,0.773913085,0.004320001,,,,,0.829565227,0.00274494,,,,,0.788194478,0.003579022,,,
0.946875036,0.001091305,,,,,0.779342711,0.004243067,,,,,0.827856004,0.002667124,,,,,0.7890625,0.003525796,,,
0.950284123,0.001100925,,,,,0.783783793,0.004124505,,,,,0.834992886,0.002576231,,,,,0.798295498,0.003443596,,,
0.949152529,0.001090217,,,,,0.773142099,0.004045937,,,,,0.833115995,0.002586938,,,,,0.800521493,0.003406117,,,
0.9375,0.001010729,,,,,0.6875,0.006757834,,,,,0.90625,0.001562649,,,,,0.65625,0.004000644,,,
0.9453125,0.000978146,,,,,0.71875,0.006025408,,,,,0.875,0.00164121,,,,,0.7109375,0.003493763,,,
0.947916687,0.000954076,,,,,0.729166687,0.00516531,,,,,0.864583373,0.001676436,,,,,0.739583373,0.003378955,,,
0.953125,0.000923866,,,,,0.73828125,0.004809246,,,,,0.866666734,0.001640269,,,,,0.74609375,0.003850379,,,
0.943750024,0.000946011,,,,,0.765625,0.004407751,,,,,0.887147307,0.001566049,,,,,0.768750012,0.003542311,,,
0.953125,0.000884425,,,,,0.760416687,0.00449223,,,,,0.890339434,0.001579126,,,,,0.78125,0.003410915,,,
0.955357194,0.00089381,,,,,0.76562506,0.004385594,,,,,0.894854605,0.001569885,,,,,0.772321463,0.00347655,,,
0.951171875,0.000949593,,,,,0.75390625,0.004480104,,,,,0.884540081,0.00161205,,,,,0.767578125,0.003703928,,,
0.954861104,0.000922366,,,,,0.740869582,0.004618421,,,,,0.886956513,0.001607646,,,,,0.770833313,0.003748651,,,
0.953125,0.000921398,,,,,0.730829418,0.004692428,,,,,0.895148635,0.001561169,,,,,0.771875024,0.003704522,,,
0.954545498,0.000939464,,,,,0.738264561,0.004521644,,,,,0.893314362,0.00153774,,,,,0.782670498,0.003605019,,,
0.953063846,0.000931046,,,,,0.749674022,0.004345584,,,,,0.890482366,0.001566345,,,,,0.7861799,0.003554896,,,
0.96875,0.000623374,,,,,0.703125,0.006202532,,,,,0.890625,0.001269099,,,,,0.671875,0.004099531,,,
0.96875,0.000684565,,,,,0.7109375,0.005764044,,,,,0.8828125,0.001623424,,,,,0.6875,0.003763559,,,
0.973958373,0.000763484,,,,,0.713541687,0.005213518,,,,,0.875,0.001613245,,,,,0.703125,0.003759167,,,
0.96484375,0.000764995,,,,,0.71484375,0.005416425,,,,,0.890196145,0.001445648,,,,,0.7265625,0.004177441,,,
0.959375024,0.00076064,,,,,0.737500012,0.005122662,,,,,0.893416882,0.00146452,,,,,,,,,
0.966145873,0.000720488,,,,,0.723958373,0.005228778,,,,,0.890339434,0.001489582,,,,,,,,,
0.966517925,0.000737041,,,,,0.743303597,0.004982823,,,,,0.892617464,0.001456363,,,,,,,,,
0.962890625,0.000788303,,,,,0.748046875,0.004863141,,,,,0.896281779,0.001435093,,,,,,,,,
0.965277791,0.000771851,,,,,0.740869582,0.004866261,,,,,0.900869608,0.001444102,,,,,,,,,
0.959375024,0.000792597,,,,,0.723004699,0.005038304,,,,,0.904538333,0.001396195,,,,,,,,,
0.960227311,0.000806263,,,,,0.714082479,0.005028107,,,,,0.906116605,0.001373884,,,,,,,,,
0.960886538,0.000796795,,,,,0.722294629,0.004868082,,,,,0.906127751,0.001396644,,,,,,,,,
0.984375,0.000550968,,,,,0.75,0.006017226,,,,,0.953125,0.000972315,,,,,,,,,
0.984375,0.000591846,,,,,0.8203125,0.004682824,,,,,0.953125,0.001051616,,,,,,,,,
0.979166687,0.000625115,,,,,0.8125,0.004210967,,,,,0.958333373,0.001030881,,,,,,,,,
0.96875,0.000633,,,,,0.79296875,0.004216942,,,,,0.968627512,0.000937481,,,,,,,,,
0.965624988,0.00064301,,,,,0.800000012,0.00407234,,,,,0.96865201,0.000944939,,,,,,,,,
0.971354187,0.000615606,,,,,0.778645873,0.004299933,,,,,0.968668401,0.000953942,,,,,,,,,
0.970982194,0.000623031,,,,,0.767857194,0.004252618,,,,,0.968680084,0.000935532,,,,,,,,,
0.970703125,0.000658222,,,,,0.763671875,0.004253591,,,,,0.958904088,0.000990485,,,,,,,,,
0.972222209,0.000648405,,,,,0.761739135,0.004248698,,,,,0.95304352,0.001029382,,,,,,,,,
0.96875,0.000666613,,,,,0.768388093,0.004147495,,,,,0.954616606,0.001004969,,,,,,,,,
0.965909123,0.000691177,,,,,0.769559026,0.004092991,,,,,0.954480767,0.000985608,,,,,,,,,
0.966101706,0.000686906,,,,,0.769230783,0.004064344,,,,,0.951760113,0.000996133,,,,,,,,,
0.984375,0.000445152,,,,,0.734375,0.006020289,,,,,0.9375,0.000855035,,,,,,,,,
0.984375,0.00048252,,,,,0.8046875,0.004719233,,,,,0.921875,0.001349695,,,,,,,,,
0.984375,0.000542615,,,,,0.807291687,0.004236482,,,,,0.901041687,0.001288542,,,,,,,,,
0.97265625,0.00056231,,,,,0.8046875,0.004092591,,,,,0.913725555,0.001126912,,,,,,,,,
0.975000024,0.000567051,,,,,0.800000012,0.003995593,,,,,0.924764872,0.001072131,,,,,,,,,
0.9765625,0.000550997,,,,,0.7734375,0.004404006,,,,,0.924282014,0.001108351,,,,,,,,,
0.975446463,0.000560193,,,,,0.785714328,0.004247327,,,,,0.92393738,0.001093715,,,,,,,,,
0.9765625,0.000590346,,,,,0.7890625,0.004221023,,,,,0.913894296,0.001152862,,,,,,,,,
0.977430582,0.00058188,,,,,0.793043494,0.00422187,,,,,0.911304355,0.001175635,,,,,,,,,
0.975000024,0.000604064,,,,,0.790297329,0.004205871,,,,,0.917057872,0.001137621,,,,,,,,,
0.973011374,0.000626746,,,,,0.782361329,0.004200496,,,,,0.918918908,0.001118225,,,,,,,,,
0.975228131,0.000624757,,,,,0.784876108,0.004064707,,,,,0.91786176,0.001149491,,,,,,,,,
1,0.000404177,,,,,0.765625,0.005966627,,,,,0.9375,0.000849172,,,,,,,,,
1,0.000423568,,,,,0.8125,0.004678852,,,,,0.9296875,0.001116065,,,,,,,,,
0.994791687,0.000461547,,,,,0.8125,0.004120463,,,,,0.9375,0.001053109,,,,,,,,,
0.984375,0.000483378,,,,,0.80078125,0.004106673,,,,,0.94901967,0.000921733,,,,,,,,,
0.984375,0.000495722,,,,,0.809374988,0.003877964,,,,,0.952978015,0.000887871,,,,,,,,,
0.984375,0.000492931,,,,,0.799479187,0.003992354,,,,,0.953002632,0.000897468,,,,,,,,,
0.982142925,0.00050309,,,,,0.805803597,0.003873219,,,,,0.955257297,0.000877409,,,,,,,,,
0.982421875,0.000526638,,,,,0.80859375,0.003852013,,,,,0.94324851,0.000934915,,,,,,,,,
0.984375,0.000519076,,,,,0.813913047,0.003829033,,,,,0.94086957,0.000977694,,,,,,,,,
0.982812524,0.000537882,,,,,0.820031285,0.003744013,,,,,0.945226908,0.000954346,,,,,,,,,
0.978693187,0.000563611,,,,,0.819345653,0.00369165,,,,,0.947368383,0.000932545,,,,,,,,,
0.980443239,0.000565323,,,,,0.807040393,0.003797082,,,,,0.946544945,0.000947918,,,,,,,,,
1,0.000357777,,,,,0.75,0.006088498,,,,,0.9375,0.000799875,,,,,,,,,
1,0.000365831,,,,,0.8125,0.00474453,,,,,0.9140625,0.00131896,,,,,,,,,
1,0.000399712,,,,,0.817708373,0.004133121,,,,,0.90625,0.001222247,,,,,,,,,
0.99609375,0.000419918,,,,,0.8203125,0.003927967,,,,,0.921568692,0.00106087,,,,,,,,,
0.996874988,0.000432948,,,,,0.815625012,0.003774867,,,,,0.927899659,0.000998667,,,,,,,,,
0.9921875,0.000440069,,,,,0.760416687,0.004623319,,,,,0.934725881,0.001011403,,,,,,,,,
0.988839328,0.000455905,,,,,0.774553597,0.004415792,,,,,0.935123026,0.001013574,,,,,,,,,
0.990234375,0.000477664,,,,,0.779296875,0.004340861,,,,,0.923679054,0.001084066,,,,,,,,,
0.991319478,0.000472092,,,,,0.779130459,0.004379977,,,,,0.92521739,0.001105557,,,,,,,,,
0.989062488,0.000487762,,,,,0.773082912,0.00452076,,,,,0.93114239,0.001064406,,,,,,,,,
0.988636374,0.000510817,,,,,0.762446642,0.004566684,,,,,0.933143675,0.00103752,,,,,,,,,
0.989569724,0.000515766,,,,,0.773142099,0.00440994,,,,,0.929595828,0.00105627,,,,,,,,,
1,0.000372104,,,,,0.734375,0.005743274,,,,,0.921875,0.00087784,,,,,,,,,
1,0.000353996,,,,,0.8125,0.004547509,,,,,0.90625,0.001321702,,,,,,,,,
1,0.000365192,,,,,0.786458373,0.004234015,,,,,0.90625,0.001213254,,,,,,,,,
0.99609375,0.000378558,,,,,0.7890625,0.004163005,,,,,0.921568692,0.001045046,,,,,,,,,
0.996874988,0.000393312,,,,,0.793749988,0.004060949,,,,,0.927899659,0.000976673,,,,,,,,,
0.9921875,0.000405812,,,,,0.78125,0.00422472,,,,,0.934725881,0.00097906,,,,,,,,,
0.988839328,0.00042633,,,,,0.770089328,0.004207242,,,,,0.939597309,0.000970599,,,,,,,,,
0.98828125,0.000447896,,,,,0.765625,0.004214878,,,,,0.927592933,0.001050263,,,,,,,,,
0.989583313,0.000441932,,,,,0.773913085,0.004165139,,,,,0.92521739,0.001091185,,,,,,,,,
0.989062488,0.000450865,,,,,0.78247261,0.004046815,,,,,0.92957747,0.001057138,,,,,,,,,
0.988636374,0.000470414,,,,,0.775248945,0.004035587,,,,,0.933143675,0.001024335,,,,,,,,,
0.989569724,0.000478057,,,,,0.758800507,0.004416204,,,,,0.93089962,0.001032396,,,,,,,,,
1,0.000381915,,,,,0.734375,0.006718402,,,,,0.90625,0.00089048,,,,,,,,,
1,0.00034749,,,,,0.7421875,0.005542525,,,,,0.8984375,0.001502004,,,,,,,,,
1,0.000344407,,,,,0.75,0.005037531,,,,,0.895833373,0.001403535,,,,,,,,,
0.99609375,0.000349059,,,,,0.7578125,0.004760993,,,,,0.905882418,0.001219519,,,,,,,,,
0.996874988,0.000360957,,,,,0.762499988,0.004613189,,,,,0.915360451,0.001109056,,,,,,,,,
0.9921875,0.000374519,,,,,0.721354187,0.005585936,,,,,0.924282014,0.001092978,,,,,,,,,
0.988839328,0.000401672,,,,,0.709821463,0.00602346,,,,,0.92393738,0.001089494,,,,,,,,,
0.98828125,0.000424693,,,,,0.70703125,0.00593794,,,,,0.909980416,0.001188531,,,,,,,,,
0.989583313,0.000422344,,,,,0.720000029,0.005725035,,,,,0.90956521,0.001222443,,,,,,,,,
0.989062488,0.00042553,,,,,0.727699518,0.005478193,,,,,0.917057872,0.001179072,,,,,,,,,
0.990056872,0.000439814,,,,,0.71123755,0.005438027,,,,,0.921763837,0.001137718,,,,,,,,,
0.990873516,0.000448245,,,,,0.692307651,0.005649814,,,,,0.920469344,0.00114038,,,,,,,,,
0.984375,0.000453982,,,,,0.609375,0.008130549,,,,,0.90625,0.000957843,,,,,,,,,
0.9921875,0.000387247,,,,,0.6015625,0.008653008,,,,,0.8828125,0.001582966,,,,,,,,,
0.994791687,0.00036586,,,,,0.614583373,0.008368334,,,,,0.885416687,0.001504749,,,,,,,,,
0.99609375,0.000361254,,,,,0.6328125,0.007379397,,,,,0.894117713,0.001343458,,,,,,,,,
0.993750036,0.000368201,,,,,0.653124988,0.006824798,,,,,0.909090877,0.001209281,,,,,,,,,
0.9921875,0.000375943,,,,,0.658854187,0.006654354,,,,,0.919060051,0.001153732,,,,,,,,,
0.986607194,0.000405952,,,,,0.667410731,0.006513976,,,,,0.921700239,0.001147518,,,,,,,,,
0.984375,0.00043133,,,,,0.650390625,0.006917595,,,,,0.904109597,0.001269024,,,,,,,,,
0.984375,0.000430358,,,,,0.636521757,0.007120276,,,,,0.897391319,0.001324127,,,,,,,,,
0.984375,0.000428405,,,,,0.629107952,0.007067276,,,,,0.904538333,0.001281258,,,,,,,,,
0.985795498,0.000434785,,,,,0.635846376,0.006857727,,,,,0.910384059,0.001228218,,,,,,,,,
0.986962199,0.000442481,,,,,0.645371556,0.006609453,,,,,0.911342859,0.001215323,,,,,,,,,
0.96875,0.000526955,,,,,0.734375,0.006458471,,,,,0.890625,0.001031433,,,,,,,,,
0.9765625,0.000437341,,,,,0.734375,0.006066069,,,,,0.8671875,0.001770181,,,,,,,,,
0.984375,0.000398518,,,,,0.729166687,0.005855292,,,,,0.869791687,0.001768971,,,,,,,,,
0.98828125,0.000385857,,,,,0.74609375,0.005484586,,,,,0.866666734,0.001664603,,,,,,,,,
0.987500012,0.000386681,,,,,0.740625024,0.006056477,,,,,0.887147307,0.00148529,,,,,,,,,
0.986979187,0.000388948,,,,,0.729166687,0.006101144,,,,,0.898172319,0.001369071,,,,,,,,,
0.982142925,0.000419789,,,,,0.723214328,0.005932789,,,,,0.90380311,0.001352863,,,,,,,,,
0.98046875,0.000445812,,,,,0.7109375,0.006009938,,,,,0.884540081,0.001491641,,,,,,,,,
0.980902791,0.000447059,,,,,0.714782596,0.005904114,,,,,0.876521766,0.001570538,,,,,,,,,
0.981249988,0.000440559,,,,,0.719874799,0.005726747,,,,,0.881064177,0.001528937,,,,,,,,,
0.982954562,0.000440541,,,,,0.728307247,0.005525088,,,,,0.889046907,0.001459903,,,,,,,,,
0.984354615,0.000445136,,,,,0.736636221,0.00533809,,,,,0.89308995,0.001420235,,,,,,,,,
0.96875,0.000563273,,,,,0.71875,0.006552287,,,,,0.890625,0.001055741,,,,,,,,,
0.9765625,0.000475766,,,,,0.7421875,0.005700258,,,,,0.859375,0.001839935,,,,,,,,,
0.984375,0.000428782,,,,,0.755208373,0.005105761,,,,,0.854166687,0.002025248,,,,,,,,,
0.984375,0.000411455,,,,,0.7734375,0.004715637,,,,,0.839215755,0.002118511,,,,,,,,,
0.984375,0.000405827,,,,,0.78125,0.004541623,,,,,0.858934164,0.001921495,,,,,,,,,
0.984375,0.000398683,,,,,0.770833373,0.004709306,,,,,0.874673665,0.001711286,,,,,,,,,
0.979910731,0.000428118,,,,,0.770089328,0.004634668,,,,,0.888143182,0.001624642,,,,,,,,,
0.9765625,0.000456769,,,,,0.767578125,0.004673312,,,,,0.870841503,0.001734074,,,,,,,,,
0.973958313,0.000464549,,,,,0.770434797,0.004688058,,,,,0.852173924,0.001892866,,,,,,,,,
0.975000024,0.00045586,,,,,0.766823173,0.004621234,,,,,0.849765241,0.001905304,,,,,,,,,
0.977272749,0.000450903,,,,,0.768136561,0.004522935,,,,,0.857752502,0.001857904,,,,,,,,,
0.979139507,0.000451101,,,,,0.769230783,0.004436168,,,,,0.867014349,0.001791709,,,,,,,,,
0.96875,0.000582043,,,,,0.75,0.006484515,,,,,0.9375,0.000854513,,,,,,,,,
0.9765625,0.000513167,,,,,0.765625,0.005695209,,,,,0.8828125,0.001582992,,,,,,,,,
0.984375,0.000466201,,,,,0.786458373,0.00510128,,,,,0.854166687,0.002113888,,,,,,,,,
0.98046875,0.000448654,,,,,0.79296875,0.004589926,,,,,0.835294187,0.002694763,,,,,,,,,
0.981249988,0.000436384,,,,,0.796875,0.004493891,,,,,0.836990595,0.002719294,,,,,,,,,
0.981770873,0.000417952,,,,,0.783854187,0.00464191,,,,,0.843342066,0.002426559,,,,,,,,,
0.977678597,0.000444018,,,,,0.778523505,0.004015801,,,,,0.850111842,0.002246084,,,,,,,,,
0.970703125,0.000475451,,,,,0.7749511,0.004050248,,,,,0.851271987,0.002157494,,,,,,,,,
0.96875,0.000491459,,,,,0.786086977,0.003970909,,,,,0.833043516,0.002261562,,,,,,,,,
0.96875,0.000482519,,,,,0.780907631,0.004196848,,,,,0.813771486,0.002445099,,,,,,,,,
0.971590936,0.000472996,,,,,0.780938804,0.004165852,,,,,0.802275956,0.002703616,,,,,,,,,
0.973924339,0.000467391,,,,,0.779661,0.004246364,,,,,0.803129077,0.002737311,,,,,,,,,
0.96875,0.000588688,,,,,0.796875,0.002811573,,,,,0.9375,0.001170331,,,,,,,,,
0.9765625,0.000548978,,,,,0.8046875,0.003398269,,,,,0.9140625,0.001421265,,,,,,,,,
0.979166687,0.000508234,,,,,0.828125,0.003140721,,,,,0.84375,0.00197195,,,,,,,,,
0.97265625,0.000495495,,,,,0.81640625,0.003457686,,,,,0.796078503,0.002638184,,,,,,,,,
0.975000024,0.000479312,,,,,0.796875,0.003604726,,,,,0.78996861,0.003055338,,,,,,,,,
0.9765625,0.000448195,,,,,0.794270873,0.00385401,,,,,0.804177582,0.00308218,,,,,,,,,
0.973214328,0.000469341,,,,,0.789709151,0.003796444,,,,,0.805369139,0.003398283,,,,,,,,,
0.96484375,0.000503108,,,,,0.784735799,0.003867709,,,,,0.818003893,0.003245962,,,,,,,,,
0.963541687,0.00052745,,,,,0.794782639,0.003800724,,,,,0.817391336,0.00309464,,,,,,,,,
0.962500036,0.000520338,,,,,0.78716743,0.004032179,,,,,0.813771486,0.00298582,,,,,,,,,
0.965909123,0.000506837,,,,,0.783783793,0.004013281,,,,,0.819345653,0.002942455,,,,,,,,,
0.96870923,0.000494823,,,,,0.769230783,0.00417267,,,,,0.810951769,0.003008388,,,,,,,,,
0.96875,0.00055686,,,,,0.796875,0.003154022,,,,,0.6875,0.003162575,,,,,,,,,
0.96875,0.00056131,,,,,0.796875,0.003669554,,,,,0.7265625,0.003106772,,,,,,,,,
0.96875,0.000538456,,,,,0.807291687,0.003402148,,,,,0.755208373,0.002883764,,,,,,,,,
0.9609375,0.000535697,,,,,0.79296875,0.003694425,,,,,0.78039223,0.002699844,,,,,,,,,
0.965624988,0.000523597,,,,,0.765625,0.003810296,,,,,0.771159828,0.002831525,,,,,,,,,
0.96875,0.000479077,,,,,0.763020873,0.004101421,,,,,0.793733716,0.002669305,,,,,,,,,
0.970982194,0.000492237,,,,,0.762863517,0.004072981,,,,,0.80760628,0.002547475,,,,,,,,,
0.962890625,0.000528003,,,,,0.763209403,0.004160037,,,,,0.818003893,0.002387937,,,,,,,,,
0.960069478,0.000558005,,,,,0.768695652,0.004110998,,,,,0.827826083,0.002259522,,,,,,,,,
0.957812488,0.00055652,,,,,0.766823173,0.004306754,,,,,0.824726105,0.002256292,,,,,,,,,
0.961647749,0.000542401,,,,,0.763869107,0.004229747,,,,,0.816500723,0.002357487,,,,,,,,,
0.964797914,0.000523052,,,,,0.753585398,0.004314725,,,,,0.807040393,0.002447967,,,,,,,,,
0.984375,0.000440785,,,,,0.78125,0.003029919,,,,,0.828125,0.001585883,,,,,,,,,
0.9765625,0.000514018,,,,,0.7421875,0.004107325,,,,,0.84375,0.00184685,,,,,,,,,
0.979166687,0.000533998,,,,,0.729166687,0.004097951,,,,,0.859375,0.001681838,,,,,,,,,
0.96875,0.000550544,,,,,0.734375,0.004194319,,,,,0.850980461,0.001794251,,,,,,,,,
0.96875,0.000566012,,,,,0.765625,0.003963528,,,,,0.8213166,0.002118272,,,,,,,,,
0.973958373,0.000506958,,,,,0.760416687,0.004012689,,,,,0.827676237,0.00212099,,,,,,,,,
0.975446463,0.000506825,,,,,0.760626376,0.003936449,,,,,0.829977632,0.002106881,,,,,,,,,
0.96875,0.000545368,,,,,0.757338524,0.004122277,,,,,0.843444228,0.001998644,,,,,,,,,
0.963541687,0.000578447,,,,,0.754782617,0.004177169,,,,,0.840000033,0.002019247,,,,,,,,,
0.957812488,0.000588764,,,,,0.751173675,0.004384611,,,,,0.841940522,0.002008888,,,,,,,,,
0.960227311,0.000582995,,,,,0.758179247,0.004289564,,,,,0.840682805,0.002128042,,,,,,,,,
0.963494122,0.000557581,,,,,0.764015615,0.004210973,,,,,0.833115995,0.002272676,,,,,,,,,
0.984375,0.000285828,,,,,0.875,0.002211663,,,,,0.828125,0.002716952,,,,,,,,,
0.984375,0.000387215,,,,,0.8515625,0.003013578,,,,,0.796875,0.002589618,,,,,,,,,
0.979166687,0.000490116,,,,,0.833333373,0.003084939,,,,,0.822916687,0.002343238,,,,,,,,,
0.96875,0.000557608,,,,,0.8203125,0.003401967,,,,,0.858823597,0.002023044,,,,,,,,,
0.959375024,0.000631044,,,,,0.818750024,0.003386323,,,,,0.85266453,0.002007678,,,,,,,,,
0.966145873,0.000557039,,,,,0.815104187,0.003452183,,,,,0.851174951,0.002107923,,,,,,,,,
0.96875006,0.000545904,,,,,0.823266208,0.003321479,,,,,0.836689055,0.00230362,,,,,,,,,
0.962890625,0.000586274,,,,,0.83170253,0.003384424,,,,,0.839530349,0.002268471,,,,,,,,,
0.960069478,0.00061781,,,,,0.833043516,0.003370636,,,,,0.843478262,0.002331758,,,,,,,,,
0.954687536,0.000644161,,,,,0.824726105,0.003603411,,,,,0.851330221,0.00224218,,,,,,,,,
0.951704562,0.000661411,,,,,0.825035572,0.003557768,,,,,0.860597432,0.002138303,,,,,,,,,
0.954367638,0.000634216,,,,,0.82398957,0.003538493,,,,,0.865710557,0.00209253,,,,,,,,,
1,0.000201295,,,,,0.84375,0.002282816,,,,,0.890625,0.001342084,,,,,,,,,
0.984375,0.000291436,,,,,0.8359375,0.002866994,,,,,0.8515625,0.001797337,,,,,,,,,
0.973958373,0.00047647,,,,,0.864583373,0.002723471,,,,,0.84375,0.002163876,,,,,,,,,
0.96484375,0.000649479,,,,,0.859375,0.002995847,,,,,0.870588303,0.001929503,,,,,,,,,
0.946875036,0.000767856,,,,,0.865625024,0.002963382,,,,,0.88401252,0.00186206,,,,,,,,,
0.955729187,0.00067241,,,,,0.848958373,0.003141259,,,,,0.885117531,0.001824205,,,,,,,,,
0.955357194,0.000679026,,,,,0.847874701,0.003070116,,,,,0.885906041,0.001754882,,,,,,,,,
0.951171875,0.000712184,,,,,0.849315047,0.003168399,,,,,0.88845402,0.001703928,,,,,,,,,
0.947916687,0.000730257,,,,,0.85043478,0.003162853,,,,,0.892173946,0.001645827,,,,,,,,,
0.939062536,0.000780133,,,,,0.846635342,0.003392178,,,,,0.898278534,0.001602916,,,,,,,,,
0.930397749,0.000819387,,,,,0.847795129,0.003346114,,,,,0.90469414,0.001556962,,,,,,,,,
0.934810936,0.00079534,,,,,0.843546271,0.003346402,,,,,0.904823959,0.001586543,,,,,,,,,
0.984375,0.000266845,,,,,0.8125,0.00221003,,,,,0.96875,0.00085082,,,,,,,,,
0.9765625,0.000379621,,,,,0.8046875,0.002926735,,,,,0.953125,0.001050281,,,,,,,,,
0.958333373,0.000551788,,,,,0.833333373,0.002782182,,,,,0.932291687,0.001178474,,,,,,,,,
0.92578125,0.000824588,,,,,0.84765625,0.00294777,,,,,0.937254965,0.001105318,,,,,,,,,
0.90625,0.000991097,,,,,0.856249988,0.002864735,,,,,0.93730408,0.001139851,,,,,,,,,
0.919270873,0.000871383,,,,,0.848958373,0.002996466,,,,,0.929503918,0.001245855,,,,,,,,,
0.90625006,0.000963126,,,,,0.850111842,0.002928958,,,,,0.921700239,0.001257423,,,,,,,,,
