Accuracy,loss,,,,,Accuracy,loss,,,,,Accuracy,loss,,,,,Accuracy,loss,,,
0.887152791,0.001395727,,,,,0.749565244,0.003931428,,,,,0.8347826,0.003432293,,,,,0.991304398,0.000698451,,,
0.8828125,0.00141744,,,,,0.763693273,0.003784911,,,,,0.830985904,0.003653306,,,,,0.992175281,0.000672739,,,
0.889204562,0.001355427,,,,,0.779516339,0.003641439,,,,,0.827880502,0.003594645,,,,,0.992887616,0.000668942,,,
0.895697534,0.001287398,,,,,0.782268584,0.003720906,,,,,0.827900887,0.003604708,,,,,0.992177308,0.000683791,,,
0.9375,0.001093781,,,,,0.8125,0.002665691,,,,,0.828125,0.002656329,,,,,1,0.000573201,,,
0.8046875,0.002311095,,,,,0.734375,0.004484366,,,,,0.859375,0.003113932,,,,,1,0.000586803,,,
0.8125,0.002101096,,,,,0.75,0.003990781,,,,,0.859375,0.003073773,,,,,0.994764388,0.000685995,,,
0.8203125,0.002014276,,,,,0.752941251,0.0038579,,,,,0.85546875,0.003245545,,,,,0.996078491,0.000632855,,,
0.853125036,0.001727151,,,,,0.758620679,0.003659763,,,,,0.846875012,0.003181079,,,,,0.996865153,0.00065296,,,
0.8671875,0.001552378,,,,,0.757180154,0.003586936,,,,,0.84375,0.003301079,,,,,0.992167115,0.000707326,,,
0.872767925,0.00147942,,,,,0.762863517,0.003519123,,,,,0.843400478,0.003260645,,,,,0.993288577,0.000679459,,,
0.8671875,0.001574173,,,,,0.767123282,0.003683274,,,,,0.839530349,0.003341779,,,,,0.990215242,0.000696174,,,
0.861111104,0.001608385,,,,,0.75999999,0.003786117,,,,,0.838260889,0.003388887,,,,,0.991304398,0.000682654,,,
0.853125036,0.00183804,,,,,0.758998454,0.003819688,,,,,0.835680723,0.003612748,,,,,0.992175281,0.000656741,,,
0.853693187,0.00181762,,,,,0.766714096,0.003694036,,,,,0.833570421,0.003564081,,,,,0.992887616,0.000652471,,,
0.864406765,0.001706155,,,,,0.769230783,0.003638437,,,,,0.831812263,0.00357411,,,,,0.992177308,0.000668344,,,
0.984375,0.000605222,,,,,0.875,0.002234286,,,,,0.84375,0.002652687,,,,,1,0.000566807,,,
0.921875,0.001032986,,,,,0.8359375,0.002919518,,,,,0.8671875,0.003061441,,,,,1,0.000578801,,,
0.875,0.001371433,,,,,0.854166687,0.002482407,,,,,0.864583373,0.002991232,,,,,0.994764388,0.000674934,,,
0.83984375,0.00192023,,,,,0.835294187,0.002788767,,,,,0.85546875,0.00320653,,,,,0.996078491,0.00062276,,,
0.821875036,0.001993822,,,,,0.840125382,0.002689827,,,,,0.840624988,0.003171119,,,,,0.996865153,0.000642066,,,
0.841145873,0.001826986,,,,,0.861618817,0.002513749,,,,,0.8359375,0.003312634,,,,,0.992167115,0.000694922,,,
0.861607194,0.001685276,,,,,0.872483253,0.002412305,,,,,0.829977632,0.003261295,,,,,0.993288577,0.00066898,,,
0.873046875,0.001566587,,,,,0.870841503,0.002372372,,,,,0.825831711,0.003347855,,,,,0.990215242,0.000684264,,,
0.876736104,0.001511536,,,,,0.869565248,0.002307985,,,,,0.827826083,0.00338518,,,,,0.991304398,0.000669852,,,
0.868750036,0.001650265,,,,,0.865414679,0.002308465,,,,,0.824726105,0.003617164,,,,,0.992175281,0.000643788,,,
0.867897749,0.00172017,,,,,0.87197721,0.002227218,,,,,0.822190583,0.003560731,,,,,0.992887616,0.000639287,,,
0.870925665,0.001687889,,,,,0.873533249,0.002194339,,,,,0.821381986,0.003577236,,,,,0.992177308,0.000655893,,,
0.84375,0.002166512,,,,,0.9375,0.001349686,,,,,0.84375,0.002879682,,,,,1,0.000560903,,,
0.890625,0.00155933,,,,,0.8984375,0.001702288,,,,,0.8515625,0.003257919,,,,,1,0.000570682,,,
0.90625,0.001367339,,,,,0.916666687,0.001483014,,,,,0.848958373,0.003152902,,,,,0.994764388,0.000662567,,,
0.89453125,0.001343495,,,,,0.913725555,0.00151458,,,,,0.84765625,0.00330631,,,,,0.996078491,0.000610096,,,
0.903124988,0.001260587,,,,,0.918495297,0.00152326,,,,,0.834375024,0.003248634,,,,,0.996865153,0.000629293,,,
0.911458373,0.001218409,,,,,0.91644913,0.001528209,,,,,0.825520873,0.003408284,,,,,0.992167115,0.000681218,,,
0.910714328,0.001257789,,,,,0.914988816,0.001579874,,,,,0.821029067,0.003390355,,,,,0.993288577,0.000657219,,,
0.91015625,0.001255201,,,,,0.915851235,0.001562099,,,,,0.812133074,0.003480586,,,,,0.994129181,0.000671662,,,
0.90625,0.001310659,,,,,0.918260872,0.001516592,,,,,0.815652192,0.003486993,,,,,0.994782627,0.000656295,,,
0.910937488,0.001279253,,,,,0.907668233,0.001583034,,,,,0.813771486,0.003691295,,,,,0.995305181,0.000630189,,,
0.917613685,0.001245663,,,,,0.900426745,0.001587452,,,,,0.813655734,0.003620981,,,,,0.995732546,0.000625749,,,
0.921773136,0.001198881,,,,,0.897001266,0.001608956,,,,,0.813559294,0.003620406,,,,,0.994784832,0.000643146,,,
0.984375,0.000731943,,,,,0.9375,0.0012281,,,,,0.84375,0.002748177,,,,,1,0.000558036,,,
0.984375,0.000715061,,,,,0.890625,0.00159378,,,,,0.8203125,0.003275506,,,,,1,0.000565482,,,
0.973958373,0.000715923,,,,,0.911458373,0.00136481,,,,,0.802083373,0.003302343,,,,,0.994764388,0.000651866,,,
0.94140625,0.000915536,,,,,0.890196145,0.001500421,,,,,0.8046875,0.003437149,,,,,0.996078491,0.000597582,,,
0.953125,0.00084252,,,,,0.899686515,0.001414581,,,,,0.815625012,0.003301192,,,,,0.996865153,0.000616579,,,
0.955729187,0.000808421,,,,,0.892950416,0.001463054,,,,,0.8046875,0.003426812,,,,,0.992167115,0.000668554,,,
0.959821463,0.000762963,,,,,0.874720335,0.00158882,,,,,0.791946292,0.00344039,,,,,0.993288577,0.000646764,,,
0.96484375,0.000730286,,,,,0.882583141,0.00155277,,,,,0.792563617,0.00355667,,,,,0.994129181,0.000660748,,,
0.967013896,0.000719775,,,,,0.890434802,0.001489907,,,,,0.793043494,0.003576179,,,,,0.994782627,0.000644337,,,
0.967187524,0.000724949,,,,,0.885758996,0.001547862,,,,,0.791862249,0.003783508,,,,,0.995305181,0.000618128,,,
0.96875,0.000733523,,,,,0.879089594,0.001579602,,,,,0.795163572,0.003704257,,,,,0.995732546,0.000614167,,,
0.971316814,0.000703604,,,,,0.876140773,0.001636885,,,,,0.796610177,0.003691674,,,,,0.994784832,0.000632477,,,
0.96875,0.000777715,,,,,0.90625,0.001183355,,,,,0.8125,0.002903905,,,,,1,0.00055639,,,
0.9609375,0.000696207,,,,,0.8828125,0.001367788,,,,,0.84375,0.003302091,,,,,1,0.000562473,,,
0.96875,0.00064991,,,,,0.90625,0.001194245,,,,,0.817708373,0.003288361,,,,,0.994764388,0.000643639,,,
0.9609375,0.000731692,,,,,0.90196085,0.001261485,,,,,0.8125,0.003445769,,,,,0.996078491,0.000587078,,,
0.959375024,0.000703578,,,,,0.905956089,0.001246871,,,,,0.824999988,0.003307323,,,,,0.996865153,0.000605026,,,
0.9609375,0.000672471,,,,,0.898172319,0.001355467,,,,,0.815104187,0.003406988,,,,,0.992167115,0.000657404,,,
0.959821463,0.000680234,,,,,0.876957476,0.001570911,,,,,0.80760628,0.003397475,,,,,0.993288577,0.000638306,,,
0.962890625,0.000650803,,,,,0.88649708,0.001496656,,,,,0.810176134,0.003479401,,,,,0.994129181,0.000652448,,,
0.963541687,0.000639723,,,,,0.892173946,0.001429286,,,,,0.808695674,0.003522212,,,,,0.994782627,0.000635048,,,
0.967187524,0.000628113,,,,,0.882629097,0.001500873,,,,,0.799687028,0.003768201,,,,,0.995305181,0.000608504,,,
0.96875,0.000628137,,,,,0.87197721,0.001553696,,,,,0.799431026,0.003712764,,,,,0.995732546,0.0006051,,,
0.971316814,0.00060706,,,,,0.864406765,0.001615951,,,,,0.803129077,0.003697682,,,,,0.994784832,0.000624628,,,
0.984375,0.000630735,,,,,0.890625,0.001443479,,,,,0.828125,0.002667945,,,,,1,0.000559802,,,
0.9921875,0.000593559,,,,,0.890625,0.001498116,,,,,0.8515625,0.003154982,,,,,1,0.000564351,,,
0.989583373,0.000559703,,,,,0.901041687,0.001252432,,,,,0.822916687,0.003202783,,,,,0.994764388,0.000640524,,,
0.984375,0.000619727,,,,,0.905882418,0.001264941,,,,,0.81640625,0.003396162,,,,,0.996078491,0.00058163,,,
0.987500012,0.000568816,,,,,0.909090877,0.001267457,,,,,0.824999988,0.003292898,,,,,0.996865153,0.000597945,,,
0.989583373,0.000524789,,,,,0.9007833,0.001390452,,,,,0.828125,0.00339856,,,,,0.994778097,0.000650653,,,
0.986607194,0.000528305,,,,,0.872483253,0.001695012,,,,,0.821029067,0.003426933,,,,,0.995525718,0.000634576,,,
0.986328125,0.000513542,,,,,0.882583141,0.001623997,,,,,0.819960833,0.003500602,,,,,0.996086121,0.000648928,,,
0.986111104,0.000503815,,,,,0.886956513,0.001570565,,,,,0.822608709,0.003519382,,,,,0.996521771,0.00063048,,,
0.987500012,0.000497388,,,,,0.881064177,0.001582447,,,,,0.815336466,0.003749996,,,,,0.9968701,0.00060318,,,
0.987215936,0.000496826,,,,,0.877667129,0.001593921,,,,,0.80938834,0.003703275,,,,,0.997155011,0.000599982,,,
0.988265932,0.000480733,,,,,0.868318081,0.001650849,,,,,0.810951769,0.003689098,,,,,0.996088624,0.000620753,,,
1,0.000410403,,,,,0.828125,0.001912315,,,,,0.859375,0.002536396,,,,,1,0.000567622,,,
0.984375,0.000453022,,,,,0.8515625,0.001937347,,,,,0.828125,0.003213866,,,,,1,0.000569752,,,
0.989583373,0.000416079,,,,,0.890625,0.001531512,,,,,0.807291687,0.003256095,,,,,0.994764388,0.000641049,,,
0.98046875,0.000476815,,,,,0.894117713,0.001444439,,,,,0.80859375,0.003394123,,,,,0.996078491,0.000579999,,,
0.984375,0.000451675,,,,,0.902821302,0.001353022,,,,,0.818750024,0.003291475,,,,,0.996865153,0.000594389,,,
0.986979187,0.00043183,,,,,0.9007833,0.001380388,,,,,0.8125,0.003417451,,,,,0.994778097,0.000647269,,,
0.988839328,0.000432209,,,,,0.870246112,0.001726355,,,,,0.800894856,0.003469667,,,,,0.995525718,0.000634652,,,
0.990234375,0.000419841,,,,,0.868884563,0.001699696,,,,,0.808219194,0.00356874,,,,,0.996086121,0.000649468,,,
0.989583313,0.000421196,,,,,0.86608696,0.001697109,,,,,0.813913047,0.003582805,,,,,0.996521771,0.000630003,,,
0.990625024,0.000423667,,,,,0.874804378,0.001648505,,,,,0.812206566,0.003782578,,,,,0.9968701,0.00060162,,,
0.990056872,0.000430118,,,,,0.881934583,0.001590454,,,,,0.813655734,0.003716465,,,,,0.997155011,0.000598031,,,
0.990873516,0.000418293,,,,,0.878748357,0.001594811,,,,,0.813559294,0.003705873,,,,,0.996088624,0.000620175,,,
1,0.000404627,,,,,0.796875,0.001852719,,,,,0.8125,0.002839572,,,,,1,0.000583007,,,
0.9765625,0.000463984,,,,,0.8046875,0.002287819,,,,,0.796875,0.003461678,,,,,1,0.000580037,,,
0.984375,0.000429892,,,,,0.848958373,0.001891672,,,,,0.78125,0.003473561,,,,,0.994764388,0.000645441,,,
0.9765625,0.000468591,,,,,0.870588303,0.001774455,,,,,0.7890625,0.003526843,,,,,0.996078491,0.000581998,,,
0.981249988,0.000437262,,,,,0.890282094,0.001607721,,,,,0.806250036,0.003385444,,,,,0.996865153,0.000594669,,,
0.979166687,0.000419203,,,,,0.9007833,0.001492684,,,,,0.802083373,0.003509574,,,,,0.994778097,0.000647522,,,
0.979910731,0.000434169,,,,,0.879194617,0.001652344,,,,,0.791946292,0.003557757,,,,,0.995525718,0.000638638,,,
0.982421875,0.000421678,,,,,0.872798443,0.001657033,,,,,0.794520557,0.003692357,,,,,0.996086121,0.0006539,,,
0.984375,0.000414999,,,,,0.86608696,0.001747944,,,,,0.79130435,0.003749939,,,,,0.996521771,0.00063341,,,
0.985937536,0.000411639,,,,,0.870109558,0.001704328,,,,,0.790297329,0.003928575,,,,,0.9968701,0.000603745,,,
0.985795498,0.000415153,,,,,0.877667129,0.001635993,,,,,0.795163572,0.00383264,,,,,0.997155011,0.00059923,,,
0.986962199,0.000402861,,,,,0.885267258,0.001580545,,,,,0.795306385,0.003825633,,,,,0.996088624,0.000622522,,,
1,0.000338856,,,,,0.9375,0.000948276,,,,,0.734375,0.003257519,,,,,0.984375,0.000604513,,,
0.984375,0.000380857,,,,,0.890625,0.001554287,,,,,0.7421875,0.0038249,,,,,0.9921875,0.000594331,,,
0.989583373,0.00035773,,,,,0.90625,0.001433746,,,,,0.729166687,0.003879479,,,,,0.989528835,0.000652092,,,
0.984375,0.000406327,,,,,0.886274576,0.001583643,,,,,0.7578125,0.003819808,,,,,0.992156923,0.000585504,,,
0.987500012,0.000378511,,,,,0.877742946,0.001642805,,,,,0.784375012,0.003594903,,,,,0.993730366,0.000596591,,,
0.989583373,0.00035937,,,,,0.895561397,0.001523902,,,,,0.783854187,0.003650398,,,,,0.992167115,0.0006494,,,
0.991071463,0.000360841,,,,,0.899328887,0.001472961,,,,,0.778523505,0.003690319,,,,,0.993288577,0.000644713,,,
0.9921875,0.000361599,,,,,0.902152658,0.001422062,,,,,0.780821919,0.003840991,,,,,0.994129181,0.000661021,,,
0.991319478,0.000373368,,,,,0.895652175,0.001482815,,,,,0.763478279,0.0039821,,,,,0.994782627,0.000639582,,,
0.9921875,0.000374206,,,,,0.896713614,0.001472824,,,,,0.763693273,0.004169541,,,,,0.995305181,0.000608601,,,
0.991477311,0.000377231,,,,,0.896159291,0.001464577,,,,,0.769559026,0.004055402,,,,,0.995732546,0.000603216,,,
0.992177308,0.000369581,,,,,0.894393742,0.001450349,,,,,0.775749683,0.004016318,,,,,0.994784832,0.000627287,,,
1,0.000368963,,,,,0.984375,0.000668791,,,,,0.765625,0.003037531,,,,,0.984375,0.000624592,,,
0.984375,0.000445539,,,,,0.9453125,0.001024124,,,,,0.75,0.003954369,,,,,0.9921875,0.000608189,,,
0.989583373,0.000401405,,,,,0.953125,0.000912307,,,,,0.6875,0.004650944,,,,,0.989528835,0.000658309,,,
0.98046875,0.000432811,,,,,0.941176534,0.001025361,,,,,0.7109375,0.00448704,,,,,0.992156923,0.000587335,,,
0.984375,0.000398705,,,,,0.927899659,0.001140704,,,,,0.721875012,0.00427649,,,,,0.993730366,0.000596476,,,
0.984375,0.000385609,,,,,0.932114899,0.001153915,,,,,0.721354187,0.004326568,,,,,0.992167115,0.000649158,,,
0.98437506,0.000393297,,,,,0.939597309,0.001122281,,,,,0.727069378,0.004297273,,,,,0.991051435,0.000649428,,,
0.986328125,0.000382792,,,,,0.94324851,0.001090124,,,,,0.735812128,0.004348184,,,,,0.992172182,0.000668986,,,
0.986111104,0.000380997,,,,,0.942608714,0.001083174,,,,,0.730434775,0.004487124,,,,,0.993043482,0.000647207,,,
0.987500012,0.000381596,,,,,0.943661988,0.001068467,,,,,0.721439719,0.004794239,,,,,0.993740201,0.000614851,,,
0.988636374,0.00038274,,,,,0.944523454,0.0010455,,,,,0.728307247,0.004659377,,,,,0.994310081,0.00060863,,,
0.989569724,0.000369971,,,,,0.947848737,0.001040672,,,,,0.735332429,0.004579212,,,,,0.9934811,0.000634442,,,
1,0.000334454,,,,,1,0.000688608,,,,,0.859375,0.002257348,,,,,0.984375,0.000662615,,,
0.9765625,0.000418004,,,,,0.9453125,0.0009549,,,,,0.8515625,0.003045222,,,,,0.9921875,0.000634344,,,
0.984375,0.000392966,,,,,0.947916687,0.000856309,,,,,0.723958373,0.004444878,,,,,0.989528835,0.000673181,,,
0.98046875,0.000422196,,,,,0.945098102,0.000904258,,,,,0.703125,0.004832084,,,,,0.992156923,0.000596153,,,
0.984375,0.000388235,,,,,0.949843228,0.000893258,,,,,0.706250012,0.004705024,,,,,0.993730366,0.000603791,,,
0.986979187,0.000371228,,,,,0.958224535,0.000877941,,,,,0.713541687,0.004677369,,,,,0.992167115,0.000655875,,,
0.986607194,0.000383778,,,,,0.959731519,0.000892899,,,,,0.71140939,0.004618555,,,,,0.991051435,0.000658223,,,
0.98828125,0.000377832,,,,,0.958904088,0.000886652,,,,,0.712328792,0.004757697,,,,,0.992172182,0.000679929,,,
0.987847209,0.000376848,,,,,0.958260894,0.000886714,,,,,0.706086993,0.004825499,,,,,0.993043482,0.000658412,,,
0.989062488,0.000376701,,,,,0.956181526,0.000897624,,,,,0.696400642,0.005143201,,,,,0.993740201,0.000624329,,,
0.990056872,0.000377543,,,,,0.958748221,0.00087658,,,,,0.695590317,0.005060744,,,,,0.994310081,0.000615892,,,
0.990873516,0.000366126,,,,,0.960886538,0.000866175,,,,,0.670143425,0.005504499,,,,,0.9934811,0.000642641,,,
1,0.000318866,,,,,0.953125,0.000622335,,,,,0.78125,0.003646251,,,,,0.984375,0.000708695,,,
0.9765625,0.000412216,,,,,0.9296875,0.000919774,,,,,0.78125,0.004006511,,,,,0.9921875,0.000671642,,,
0.984375,0.000378963,,,,,0.947916687,0.000799521,,,,,0.75,0.004265615,,,,,0.989528835,0.000697112,,,
0.98046875,0.000408731,,,,,0.94901967,0.000846836,,,,,0.71875,0.004633497,,,,,0.992156923,0.000611251,,,
0.984375,0.000375538,,,,,0.952978015,0.000833961,,,,,0.696875036,0.005084902,,,,,0.993730366,0.000615447,,,
0.986979187,0.000358088,,,,,0.960835516,0.00080851,,,,,0.692708373,0.005246169,,,,,0.992167115,0.000668585,,,
0.986607194,0.000365665,,,,,0.957494438,0.000858594,,,,,0.693512321,0.005293575,,,,,0.991051435,0.000675136,,,
0.98828125,0.000366749,,,,,0.953033268,0.000848604,,,,,0.694716215,0.005471752,,,,,0.990215242,0.00069906,,,
0.987847209,0.000373249,,,,,0.949565232,0.000863517,,,,,0.673043489,0.005783685,,,,,0.991304398,0.000677734,,,
0.989062488,0.000372215,,,,,0.951486707,0.000859239,,,,,0.64632237,0.006368211,,,,,0.992175281,0.000641624,,,
0.990056872,0.000373451,,,,,0.954480767,0.000837967,,,,,0.650071144,0.006266326,,,,,0.992887616,0.000632065,,,
0.990873516,0.000363997,,,,,0.956975222,0.000832353,,,,,0.662320733,0.006121692,,,,,0.992177308,0.000659532,,,
1,0.0003334,,,,,0.953125,0.000652831,,,,,0.84375,0.004117317,,,,,0.984375,0.000738174,,,
0.9765625,0.000412633,,,,,0.9296875,0.000910652,,,,,0.7890625,0.005301752,,,,,0.9921875,0.000703691,,,
0.984375,0.000373198,,,,,0.942708373,0.000791021,,,,,0.697916687,0.006385782,,,,,0.989528835,0.000718477,,,
0.984375,0.000401435,,,,,0.945098102,0.00082634,,,,,0.65234375,0.007331244,,,,,0.992156923,0.000623656,,,
0.987500012,0.000368429,,,,,0.946708441,0.000834721,,,,,0.643750012,0.007293413,,,,,0.993730366,0.000621472,,,
0.989583373,0.000351784,,,,,0.955613613,0.000799788,,,,,0.645833373,0.007251641,,,,,0.992167115,0.000674726,,,
0.988839328,0.00035627,,,,,0.953020155,0.000843597,,,,,0.651006699,0.006879293,,,,,0.991051435,0.000687169,,,
0.990234375,0.000353897,,,,,0.953033268,0.000827771,,,,,0.649706483,0.006830717,,,,,0.990215242,0.000719612,,,
0.989583313,0.000364387,,,,,0.947826087,0.00085704,,,,,0.631304383,0.006943941,,,,,0.991304398,0.000700312,,,
0.990625024,0.000364035,,,,,0.948356807,0.000848071,,,,,0.611893594,0.007449083,,,,,0.992175281,0.000662005,,,
0.991477311,0.000362927,,,,,0.951635838,0.000827773,,,,,0.605974376,0.007388377,,,,,0.992887616,0.000651592,,,
0.992177308,0.000352633,,,,,0.953063846,0.000824569,,,,,0.59713167,0.007457924,,,,,0.990873516,0.000681887,,,
1,0.000344145,,,,,1,0.000719248,,,,,0.75,0.004279959,,,,,0.984375,0.00078987,,,
0.96875,0.000446447,,,,,0.9609375,0.000928937,,,,,0.75,0.00481014,,,,,0.9921875,0.000754122,,,
0.979166687,0.00039643,,,,,0.963541687,0.000792276,,,,,0.755208373,0.004978787,,,,,0.989528835,0.000752009,,,
0.98046875,0.000415458,,,,,0.964705944,0.000821619,,,,,0.671875,0.006088477,,,,,0.992156923,0.000646529,,,
0.984375,0.000378487,,,,,0.962382436,0.000841249,,,,,0.631250024,0.006468732,,,,,0.993730366,0.000636001,,,
0.986979187,0.000362023,,,,,0.968668401,0.000802782,,,,,0.614583373,0.006839827,,,,,0.992167115,0.000687395,,,
0.986607194,0.000368024,,,,,0.966442943,0.000835064,,,,,0.628635347,0.006618179,,,,,0.991051435,0.000700993,,,
0.98828125,0.000361595,,,,,0.964774966,0.000819054,,,,,0.622309208,0.006669848,,,,,0.988258302,0.000743279,,,
0.987847209,0.0003665,,,,,0.958260894,0.000850563,,,,,0.645217419,0.006453693,,,,,0.987826109,0.000729679,,,
0.989062488,0.000364839,,,,,0.957746446,0.00084008,,,,,0.638497651,0.006692708,,,,,0.989045382,0.000689317,,,
0.990056872,0.000361966,,,,,0.961593151,0.000816774,,,,,0.634423912,0.006641794,,,,,0.990042686,0.00067464,,,
0.990873516,0.000349244,,,,,0.963494122,0.000806698,,,,,0.625814855,0.00669433,,,,,0.988265932,0.000705843,,,
1,0.000312263,,,,,1,0.000634692,,,,,0.65625,0.004845335,,,,,0.953125,0.000910462,,,
0.96875,0.000431076,,,,,0.96875,0.000888041,,,,,0.640625,0.00592268,,,,,0.9765625,0.000880305,,,
0.973958373,0.00039774,,,,,0.96875,0.000758528,,,,,0.666666687,0.005276689,,,,,0.97905761,0.000839126,,,
0.9765625,0.000418299,,,,,0.968627512,0.00079731,,,,,0.67578125,0.005397469,,,,,0.984313786,0.000710661,,,
0.981249988,0.000377654,,,,,0.962382436,0.000823875,,,,,0.675000012,0.005341689,,,,,0.987460792,0.000687797,,,
0.984375,0.00036007,,,,,0.968668401,0.000776591,,,,,0.6875,0.00538858,,,,,0.986945212,0.000741052,,,
0.98437506,0.000373669,,,,,0.966442943,0.00079466,,,,,0.700223744,0.005191962,,,,,0.986577213,0.000749803,,,
0.986328125,0.000370745,,,,,0.966731906,0.000781867,,,,,0.682974577,0.005330205,,,,,0.980430543,0.000797242,,,
0.986111104,0.00037292,,,,,0.960000038,0.000816046,,,,,0.695652187,0.005243123,,,,,0.979130447,0.000787476,,,
0.987500012,0.000369838,,,,,0.959311426,0.000808524,,,,,0.699530482,0.00540069,,,,,0.981220663,0.000744921,,,
0.988636374,0.000367593,,,,,0.963015616,0.000785415,,,,,0.705547631,0.005289191,,,,,0.982930303,0.000722795,,,
0.989569724,0.000354831,,,,,0.966101706,0.00077152,,,,,0.715775728,0.005215611,,,,,0.980443239,0.000746882,,,
1,0.000291741,,,,,1,0.000515164,,,,,0.8125,0.003047422,,,,,0.9375,0.001023481,,,
0.9765625,0.000404345,,,,,0.9609375,0.000801247,,,,,0.796875,0.003693812,,,,,0.953125,0.0010954,,,
0.979166687,0.000374172,,,,,0.963541687,0.000698479,,,,,0.786458373,0.003682476,,,,,0.963350773,0.000994705,,,
0.98046875,0.000403063,,,,,0.964705944,0.000754831,,,,,0.76953125,0.003996109,,,,,0.972549081,0.000827219,,,
0.984375,0.000364299,,,,,0.959247649,0.000799093,,,,,0.756250024,0.004092665,,,,,0.978056431,0.000779437,,,
0.986979187,0.000343406,,,,,0.966057479,0.000750787,,,,,0.768229187,0.004156647,,,,,0.979112267,0.000836093,,,
0.986607194,0.000353882,,,,,0.968680084,0.000757425,,,,,0.779017866,0.004528976,,,,,0.975391507,0.000846404,,,
0.986328125,0.000363891,,,,,0.964774966,0.000748377,,,,,0.765625,0.004661217,,,,,0.966731906,0.00090563,,,
0.986111104,0.000375389,,,,,0.958260894,0.000780618,,,,,0.772173941,0.00459001,,,,,0.965217412,0.000893457,,,
0.987500012,0.000371099,,,,,0.959311426,0.000773988,,,,,0.777777791,0.004478525,,,,,0.968701065,0.000848681,,,
0.988636374,0.000372624,,,,,0.963015616,0.000754198,,,,,0.785206258,0.004331773,,,,,0.971550465,0.000818093,,,
0.989569724,0.000363423,,,,,0.964797914,0.000741987,,,,,0.790091276,0.004203676,,,,,0.970013022,0.00083282,,,
1,0.000298745,,,,,1,0.000454793,,,,,0.734375,0.006456652,,,,,0.921875,0.001072603,,,
0.984375,0.000386105,,,,,0.9609375,0.000735657,,,,,0.7265625,0.006270917,,,,,0.921875,0.001300943,,,
0.989583373,0.00034527,,,,,0.96875,0.000651274,,,,,0.734375,0.005691148,,,,,0.937172771,0.001175669,,,
0.98828125,0.000383328,,,,,0.968627512,0.000715005,,,,,0.76171875,0.00498838,,,,,0.952941239,0.000967051,,,
0.990625024,0.000348563,,,,,0.962382436,0.000770287,,,,,0.784375012,0.004624315,,,,,0.962382436,0.000873154,,,
0.9921875,0.000327504,,,,,0.968668401,0.00072475,,,,,0.765625,0.004741779,,,,,0.958224535,0.000918464,,,
0.993303597,0.000328473,,,,,0.973154366,0.000722524,,,,,0.752232194,0.004796721,,,,,0.955257297,0.000944173,,,
0.994140625,0.000339503,,,,,0.968688846,0.000716693,,,,,0.7421875,0.00486664,,,,,0.94520545,0.001070722,,,
0.991319478,0.00037308,,,,,0.963478267,0.000741977,,,,,0.74434787,0.004818565,,,,,0.944347858,0.001066618,,,
0.9921875,0.000368395,,,,,0.964006245,0.000735575,,,,,0.752738655,0.004659181,,,,,0.948356807,0.001029444,,,
0.992897749,0.000368801,,,,,0.96728307,0.000719907,,,,,0.761024177,0.004487902,,,,,0.953058302,0.000988329,,,
0.9934811,0.000363666,,,,,0.96870923,0.00071115,,,,,0.764015615,0.004384131,,,,,0.951760113,0.001002738,,,
0.984375,0.000385382,,,,,1,0.000429978,,,,,0.71875,0.007048032,,,,,0.890625,0.001360552,,,
0.9765625,0.000440241,,,,,0.9609375,0.000691784,,,,,0.6875,0.007510325,,,,,0.8515625,0.00158624,,,
0.984375,0.000369115,,,,,0.96875,0.000614823,,,,,0.682291687,0.006817015,,,,,0.890052378,0.001448173,,,
0.984375,0.000397211,,,,,0.968627512,0.000675439,,,,,0.7265625,0.005812215,,,,,0.913725555,0.001195068,,,
0.987500012,0.000361864,,,,,0.962382436,0.000733384,,,,,0.759375036,0.005251833,,,,,0.931034446,0.001058473,,,
0.989583373,0.000342502,,,,,0.968668401,0.000692882,,,,,0.752604187,0.005215087,,,,,0.934725881,0.001085219,,,
0.991071463,0.000338545,,,,,0.973154366,0.000685326,,,,,0.73437506,0.005275589,,,,,0.935123026,0.00108038,,,
0.9921875,0.00033337,,,,,0.970645785,0.000679102,,,,,0.7109375,0.005455488,,,,,0.921722114,0.001255782,,,
0.991319478,0.00035853,,,,,0.9686957,0.00069568,,,,,0.704347849,0.005522462,,,,,0.914782643,0.001316753,,,
0.9921875,0.000358447,,,,,0.968701065,0.000689899,,,,,0.71517998,0.005335891,,,,,0.913928032,0.001351197,,,
0.992897749,0.000351757,,,,,0.971550465,0.000677068,,,,,0.731152177,0.005091378,,,,,0.921763837,0.0012916,,,
0.9934811,0.0003383,,,,,0.972620606,0.000670563,,,,,0.74185133,0.004901032,,,,,0.923076928,0.001284631,,,
0.984375,0.00041282,,,,,1,0.000404204,,,,,0.6875,0.006979722,,,,,0.796875,0.002028144,,,
0.9609375,0.000564578,,,,,0.96875,0.000655712,,,,,0.625,0.008172516,,,,,0.7734375,0.002920802,,,
0.973958373,0.000459345,,,,,0.973958373,0.000582083,,,,,0.619791687,0.008514756,,,,,0.795811534,0.002610682,,,
0.9765625,0.000460148,,,,,0.972549081,0.000633866,,,,,0.65625,0.007387444,,,,,0.835294187,0.002243137,,,
0.981249988,0.000417502,,,,,0.965517223,0.000686232,,,,,0.6875,0.006760261,,,,,0.862068951,0.001977063,,,
