Accuracy,loss,,,,,,Accuracy,loss,,,,,,,Accuracy,loss,,,,,Accuracy,loss,,,
0.94716239,0.001038231,,,,,,0.846956551,0.002229174,,,,,,,0.79130435,0.003652208,,,,,0.869565248,0.003028457,,,
0.935652196,0.001088982,,,,,,0.854460061,0.002081366,,,,,,,0.78403753,0.003763085,,,,,0.870109558,0.003039005,,,
0.934272289,0.001125957,,,,,,0.834992886,0.002228048,,,,,,,0.772403955,0.00387503,,,,,0.87197721,0.002952822,,,
0.93172121,0.001165476,,,,,,0.837027371,0.002245002,,,,,,,0.770534515,0.00379538,,,,,0.867014349,0.003116866,,,
0.926988244,0.001181631,,,,,,0.875,0.001562605,,,,,,,0.828125,0.002665705,,,,,0.84375,0.003634706,,,
0.984375,0.000916758,,,,,,0.8359375,0.001993833,,,,,,,0.84375,0.003132988,,,,,0.866141737,0.002976697,,,
0.984375,0.000791744,,,,,,0.885416687,0.001520819,,,,,,,0.801047146,0.003698973,,,,,0.863874376,0.002880934,,,
0.963350773,0.000998047,,,,,,0.86328125,0.001662927,,,,,,,0.776470661,0.003900256,,,,,0.847058892,0.003560114,,,
0.941176534,0.00115519,,,,,,0.84375,0.001968902,,,,,,,0.749216259,0.004354032,,,,,0.862068951,0.00325527,,,
0.949843228,0.00110656,,,,,,0.856770873,0.001831887,,,,,,,0.746736288,0.004308933,,,,,0.861618817,0.00338351,,,
0.953002632,0.001086709,,,,,,0.854586124,0.001811529,,,,,,,0.76957494,0.004070116,,,,,0.856823266,0.003265055,,,
0.948545873,0.001115533,,,,,,0.857142866,0.001836841,,,,,,,0.780821919,0.003917824,,,,,0.857142866,0.00314238,,,
0.953033268,0.001063246,,,,,,0.86608696,0.001739945,,,,,,,0.787826121,0.003758551,,,,,0.855652213,0.003119932,,,
0.942608714,0.001111305,,,,,,0.877934277,0.001619294,,,,,,,0.773082912,0.00391322,,,,,0.85758996,0.003128801,,,
0.940532088,0.00113073,,,,,,0.881934583,0.001594104,,,,,,,0.756756723,0.004077357,,,,,0.860597432,0.003041519,,,
0.93741107,0.00115044,,,,,,0.881355941,0.00163254,,,,,,,0.752281606,0.004065699,,,,,0.857887864,0.003194014,,,
0.934810936,0.001153074,,,,,,0.8125,0.002174366,,,,,,,0.828125,0.002915394,,,,,0.859375,0.003520471,,,
0.96875,0.000808879,,,,,,0.875,0.001759932,,,,,,,0.828125,0.003319511,,,,,0.866141737,0.002913216,,,
0.984375,0.000704137,,,,,,0.822916687,0.002876618,,,,,,,0.753926694,0.003984261,,,,,0.858638763,0.002893402,,,
0.95811522,0.00092017,,,,,,0.83203125,0.002623463,,,,,,,0.737254918,0.004275312,,,,,0.843137324,0.00358486,,,
0.937254965,0.00106527,,,,,,0.84375,0.002381483,,,,,,,0.70532912,0.004712869,,,,,0.862068951,0.003229171,,,
0.946708441,0.001028712,,,,,,0.8046875,0.003118068,,,,,,,0.69973892,0.00473478,,,,,0.861618817,0.003313466,,,
0.95039165,0.001009601,,,,,,0.800894856,0.003027477,,,,,,,0.713646531,0.004489144,,,,,0.847874701,0.003291117,,,
0.946308732,0.001049295,,,,,,0.804305255,0.002918482,,,,,,,0.729941308,0.004291399,,,,,0.843444228,0.003243008,,,
0.953033268,0.000990429,,,,,,0.784347832,0.003399684,,,,,,,0.746086955,0.004057084,,,,,0.843478262,0.003220832,,,
0.944347858,0.001029971,,,,,,0.799687028,0.003154007,,,,,,,0.738654137,0.004182596,,,,,0.846635342,0.003223307,,,
0.940532088,0.001072587,,,,,,0.77382648,0.003856952,,,,,,,0.721194863,0.004424171,,,,,0.843527734,0.003205287,,,
0.93741107,0.001117565,,,,,,0.771838307,0.003841627,,,,,,,0.711864412,0.004610829,,,,,0.839634955,0.003373081,,,
0.933507144,0.001134241,,,,,,0.953125,0.001049354,,,,,,,0.6875,0.004453593,,,,,0.859375,0.003499513,,,
0.96875,0.000808126,,,,,,0.859375,0.00235727,,,,,,,0.7421875,0.004303738,,,,,0.874015749,0.002858824,,,
0.984375,0.000665164,,,,,,0.807291687,0.003681537,,,,,,,0.732984304,0.004494562,,,,,0.863874376,0.002824057,,,
0.952879608,0.000950746,,,,,,0.8203125,0.003237346,,,,,,,0.698039234,0.004846969,,,,,0.847058892,0.003522943,,,
0.933333397,0.00114059,,,,,,0.840624988,0.002827756,,,,,,,0.648902833,0.005975528,,,,,0.858934164,0.003217181,,,
0.931034446,0.001088276,,,,,,0.825520873,0.002920281,,,,,,,0.621409953,0.006870975,,,,,0.861618817,0.003304553,,,
0.937336802,0.001059702,,,,,,0.812080562,0.004181748,,,,,,,0.630872488,0.00649597,,,,,0.854586124,0.003244871,,,
0.94183445,0.001082755,,,,,,0.812133074,0.003893873,,,,,,,0.637964785,0.006436601,,,,,0.851271987,0.003157478,,,
0.949119389,0.001018789,,,,,,0.827826083,0.003595148,,,,,,,0.65739131,0.00645525,,,,,0.848695695,0.003156569,,,
0.942608714,0.001064633,,,,,,0.810641646,0.003852223,,,,,,,0.652582169,0.006620138,,,,,0.851330221,0.003156982,,,
0.937402189,0.001101557,,,,,,0.796586037,0.004057333,,,,,,,0.637268841,0.006754889,,,,,0.854907513,0.003061733,,,
0.935988605,0.001125699,,,,,,0.804432869,0.003860863,,,,,,,0.633637547,0.00751923,,,,,0.84876138,0.003244647,,,
0.932203352,0.001149677,,,,,,0.75,0.005088148,,,,,,,0.53125,0.011598199,,,,,0.703125,0.004758674,,,
0.984375,0.000779826,,,,,,0.78125,0.003730624,,,,,,,0.5390625,0.010024575,,,,,0.755905509,0.003733451,,,
0.9921875,0.000653732,,,,,,0.802083373,0.003948275,,,,,,,0.586387455,0.008738745,,,,,0.732984304,0.004088191,,,
0.95811522,0.00092347,,,,,,0.78515625,0.003869927,,,,,,,0.600000024,0.007997525,,,,,0.745098054,0.004480248,,,
0.933333397,0.001093056,,,,,,0.787500024,0.003553656,,,,,,,0.573667705,0.008325895,,,,,0.724137902,0.004814964,,,
0.934169233,0.00106479,,,,,,0.8125,0.003201578,,,,,,,0.556135774,0.008386858,,,,,0.728459537,0.004804961,,,
0.937336802,0.001057456,,,,,,0.812080562,0.003151957,,,,,,,0.523489952,0.011658623,,,,,0.71140939,0.005032275,,,
0.928411663,0.001101112,,,,,,0.800391376,0.003166723,,,,,,,0.522504866,0.01188028,,,,,0.726027369,0.004763905,,,
0.937377691,0.001038071,,,,,,0.796521783,0.003230271,,,,,,,0.521739125,0.012012206,,,,,0.713043511,0.00556142,,,
0.930434823,0.001068156,,,,,,0.805946767,0.003080594,,,,,,,0.521126747,0.011677566,,,,,0.726134598,0.005378966,,,
0.924882591,0.001115796,,,,,,0.813655734,0.002937922,,,,,,,0.526315808,0.01159734,,,,,0.733997166,0.005260038,,,
0.923186362,0.001170328,,,,,,0.816166878,0.002863954,,,,,,,0.533246398,0.011602356,,,,,0.723598421,0.005530848,,,
0.91786176,0.001217507,,,,,,0.859375,0.001922504,,,,,,,0.46875,0.013741411,,,,,0.828125,0.003472653,,,
0.96875,0.000779647,,,,,,0.84375,0.002034581,,,,,,,0.4375,0.014735768,,,,,0.692913413,0.007102344,,,
0.984375,0.000657419,,,,,,0.822916687,0.002444884,,,,,,,0.455497384,0.013868025,,,,,0.691099465,0.006365734,,,
0.937172771,0.001011472,,,,,,0.796875,0.002725032,,,,,,,0.474509835,0.01429263,,,,,0.674509823,0.007293071,,,
0.913725555,0.00123222,,,,,,0.800000012,0.002667387,,,,,,,0.49529779,0.013986773,,,,,0.70532912,0.009207402,,,
0.918495297,0.001173905,,,,,,0.8125,0.002534471,,,,,,,0.51697129,0.012903626,,,,,0.707571805,0.010587331,,,
0.921671033,0.001161277,,,,,,0.789709151,0.002883493,,,,,,,0.514541388,0.012443214,,,,,0.71140939,0.009736089,,,
0.92393738,0.001156893,,,,,,0.782778859,0.002861397,,,,,,,0.534246564,0.011956946,,,,,0.718199611,0.008918694,,,
0.933463812,0.0010883,,,,,,0.798260868,0.002711025,,,,,,,0.558260858,0.01125591,,,,,0.693913043,0.009253776,,,
0.926956534,0.00111538,,,,,,0.813771486,0.002567209,,,,,,,0.561815321,0.010811946,,,,,0.677621305,0.009236148,,,
0.921752751,0.001149813,,,,,,0.807965875,0.002594396,,,,,,,0.554765284,0.010474332,,,,,0.67567569,0.008877659,,,
0.918918908,0.001196915,,,,,,0.804432869,0.002683954,,,,,,,0.556714475,0.010060994,,,,,0.666232049,0.008793449,,,
0.912646651,0.001257376,,,,,,0.875,0.001998642,,,,,,,0.5625,0.008849275,,,,,0.609375,0.008892202,,,
0.96875,0.000841184,,,,,,0.8671875,0.001804196,,,,,,,0.546875,0.008642702,,,,,0.637795269,0.007077732,,,
0.984375,0.000666651,,,,,,0.854166687,0.002090816,,,,,,,0.539267004,0.009078278,,,,,0.623036683,0.007488143,,,
0.942408383,0.000953853,,,,,,0.83203125,0.002085698,,,,,,,0.572549045,0.008458781,,,,,0.627451003,0.007276949,,,
0.921568692,0.001182313,,,,,,0.837500036,0.002081605,,,,,,,0.630094051,0.007987746,,,,,0.661441982,0.006646867,,,
0.921630085,0.001178088,,,,,,0.854166687,0.001922165,,,,,,,0.644908607,0.007631252,,,,,0.655352473,0.006662884,,,
0.921671033,0.001220895,,,,,,0.852348983,0.001941044,,,,,,,0.63534677,0.007609404,,,,,0.668903828,0.006440094,,,
0.917225957,0.001252733,,,,,,0.843444228,0.002066112,,,,,,,0.634050846,0.007445491,,,,,0.677103698,0.006097106,,,
0.923679054,0.001184616,,,,,,0.827826083,0.002179762,,,,,,,0.64173913,0.00728805,,,,,0.688695669,0.005862585,,,
0.920000017,0.001187401,,,,,,0.829420984,0.002110867,,,,,,,0.651017189,0.007148492,,,,,0.688575864,0.006031509,,,
0.913928032,0.001230622,,,,,,0.837837815,0.002051365,,,,,,,0.655761003,0.007022861,,,,,0.691322923,0.005898232,,,
0.910384059,0.001323575,,,,,,0.831812263,0.00234939,,,,,,,0.661016941,0.006931137,,,,,0.698826611,0.005874658,,,
0.89960885,0.001426675,,,,,,0.875,0.001534215,,,,,,,0.515625,0.007345098,,,,,0.765625,0.005296082,,,
0.9375,0.000909523,,,,,,0.8671875,0.001800083,,,,,,,0.5859375,0.006844204,,,,,0.803149581,0.004331024,,,
0.96875,0.000702058,,,,,,0.859375,0.002449549,,,,,,,0.61780107,0.006678266,,,,,0.769633532,0.004402557,,,
0.931937158,0.001101923,,,,,,0.83203125,0.002943031,,,,,,,0.65882355,0.0063445,,,,,0.752941251,0.005167722,,,
0.905882418,0.001395912,,,,,,0.828125,0.002959371,,,,,,,0.683385551,0.006212234,,,,,0.780564249,0.004726771,,,
0.909090877,0.001377756,,,,,,0.828125,0.002761143,,,,,,,0.691906035,0.006030331,,,,,0.78328985,0.00475293,,,
0.911227167,0.001426317,,,,,,0.803131998,0.003632338,,,,,,,0.695749462,0.005854705,,,,,0.771812081,0.004623095,,,
0.910514534,0.001419544,,,,,,0.810176134,0.003397624,,,,,,,0.704500973,0.005628847,,,,,0.763209403,0.004710005,,,
0.917808235,0.001338025,,,,,,0.808695674,0.003289845,,,,,,,0.71652174,0.00553261,,,,,0.761739135,0.004627358,,,
0.914782643,0.001317935,,,,,,0.796557128,0.003436534,,,,,,,0.7167449,0.005764553,,,,,0.766823173,0.004667277,,,
0.910798132,0.001338437,,,,,,0.798008502,0.003337721,,,,,,,0.714082479,0.005844385,,,,,0.77667141,0.004476711,,,
0.906116605,0.001425436,,,,,,0.797913909,0.003424887,,,,,,,0.718383312,0.005737609,,,,,0.767926991,0.004623933,,,
0.89308995,0.001578106,,,,,,0.890625,0.003239756,,,,,,,0.796875,0.003571566,,,,,0.609375,0.006033923,,,
0.90625,0.001333429,,,,,,0.8828125,0.00553577,,,,,,,0.7890625,0.004193505,,,,,0.716535449,0.00462277,,,
0.953125,0.000903722,,,,,,0.854166687,0.004954431,,,,,,,0.727748692,0.005118729,,,,,0.706806302,0.004454572,,,
0.926701605,0.00110361,,,,,,0.83203125,0.004528816,,,,,,,0.709803939,0.00543117,,,,,0.70588237,0.005093349,,,
0.909803987,0.001365551,,,,,,0.837500036,0.004426305,,,,,,,0.717868328,0.005661042,,,,,0.727272689,0.004826877,,,
0.909090877,0.001455387,,,,,,0.815104187,0.004574974,,,,,,,0.728459537,0.005388925,,,,,0.744125366,0.004758729,,,
0.906005263,0.001628355,,,,,,0.796420574,0.004707602,,,,,,,0.733780742,0.005127289,,,,,0.753915012,0.004466699,,,
0.897091746,0.001762957,,,,,,0.792563617,0.004501862,,,,,,,0.753424644,0.004923614,,,,,0.761252463,0.004269624,,,
0.896281779,0.001706296,,,,,,0.768695652,0.00492568,,,,,,,0.753043473,0.004837112,,,,,0.766956568,0.004199986,,,
0.899130464,0.001639874,,,,,,0.757433474,0.004762674,,,,,,,0.755868554,0.004868794,,,,,0.763693273,0.004330665,,,
0.895148635,0.001620487,,,,,,0.768136561,0.004553286,,,,,,,0.752489328,0.004920606,,,,,0.77382648,0.004145354,,,
0.884779513,0.001750475,,,,,,0.757496715,0.004783507,,,,,,,0.749674022,0.005141346,,,,,0.773142099,0.004255862,,,
0.863102973,0.002023988,,,,,,0.75,0.003983971,,,,,,,0.8125,0.003578304,,,,,0.84375,0.003576793,,,
0.8125,0.002185322,,,,,,0.71875,0.004121695,,,,,,,0.8046875,0.003908766,,,,,0.874015749,0.002999532,,,
0.890625,0.001447522,,,,,,0.760416687,0.003969998,,,,,,,0.769633532,0.004458662,,,,,0.853403151,0.003114106,,,
0.874345541,0.001488108,,,,,,0.7421875,0.004373773,,,,,,,0.764705956,0.004426463,,,,,0.839215755,0.00393301,,,
0.862745166,0.001656853,,,,,,0.762499988,0.004121866,,,,,,,0.761755466,0.004881367,,,,,0.855799377,0.003654539,,,
0.868338525,0.00177683,,,,,,0.765625,0.004083816,,,,,,,0.746736288,0.005025601,,,,,0.851174951,0.003779905,,,
0.861618817,0.002066355,,,,,,0.756152153,0.00424676,,,,,,,0.74944073,0.004884554,,,,,0.847874701,0.003661909,,,
0.836689055,0.002423462,,,,,,0.763209403,0.00400968,,,,,,,0.757338524,0.004778622,,,,,0.849315047,0.003504684,,,
0.83170253,0.002459862,,,,,,0.780869603,0.003761432,,,,,,,0.765217423,0.004636165,,,,,0.848695695,0.003470144,,,
0.840000033,0.00236101,,,,,,0.790297329,0.003583657,,,,,,,0.763693273,0.004629894,,,,,0.849765241,0.003527758,,,
0.848200321,0.002228885,,,,,,0.779516339,0.003708061,,,,,,,0.759601712,0.004740387,,,,,0.850640118,0.003408954,,,
0.844950199,0.002238521,,,,,,0.779661,0.003758074,,,,,,,0.765319407,0.004971588,,,,,0.842242479,0.003575541,,,
0.827900887,0.002522877,,,,,,0.796875,0.002724716,,,,,,,0.703125,0.003998253,,,,,0.734375,0.004990422,,,
0.59375,0.006010476,,,,,,0.7890625,0.003294281,,,,,,,0.6875,0.004700125,,,,,0.787401557,0.00379915,,,
0.7265625,0.003851895,,,,,,0.822916687,0.002668542,,,,,,,0.65968585,0.005158521,,,,,0.801047146,0.003522209,,,
0.806282759,0.002892265,,,,,,0.84375,0.002406016,,,,,,,0.678431392,0.004980569,,,,,0.800000072,0.004099346,,,
0.847058892,0.002387424,,,,,,0.856249988,0.002265692,,,,,,,0.70532912,0.005003331,,,,,0.818181813,0.003842794,,,
0.85266453,0.002198658,,,,,,0.859375,0.002157107,,,,,,,0.694516957,0.005202116,,,,,0.819843352,0.004004506,,,
0.853785932,0.002327989,,,,,,0.856823266,0.00216068,,,,,,,0.702460825,0.005130695,,,,,0.823266208,0.003877079,,,
0.829977632,0.002829299,,,,,,0.859099805,0.002187896,,,,,,,0.72211349,0.004945181,,,,,0.818003893,0.003751574,,,
0.812133074,0.003220555,,,,,,0.859130442,0.002122379,,,,,,,0.740869582,0.004690694,,,,,0.815652192,0.003708795,,,
0.800000012,0.003421848,,,,,,0.866979659,0.002056593,,,,,,,0.738654137,0.004671708,,,,,0.824726105,0.003683983,,,
0.812206566,0.003212026,,,,,,0.874822199,0.001974279,,,,,,,0.736842096,0.004706726,,,,,0.832147956,0.003524161,,,
0.825035572,0.002998957,,,,,,0.873533249,0.001950903,,,,,,,0.735332429,0.004662897,,,,,0.829204679,0.003639376,,,
0.834419787,0.002841473,,,,,,0.921875,0.00109208,,,,,,,0.71875,0.004774856,,,,,0.796875,0.004325883,,,
0.671875,0.002465315,,,,,,0.8984375,0.001189062,,,,,,,0.7265625,0.005406577,,,,,0.826771677,0.003518984,,,
0.7109375,0.00261372,,,,,,0.885416687,0.001344252,,,,,,,0.727748692,0.005769465,,,,,0.816753924,0.003432768,,,
0.738219917,0.002511471,,,,,,0.87109375,0.00154592,,,,,,,0.737254918,0.005343168,,,,,0.811764777,0.004001244,,,
0.749019623,0.002670944,,,,,,0.868750036,0.001691714,,,,,,,0.758620679,0.005288439,,,,,0.840125382,0.003557134,,,
0.727272689,0.002939909,,,,,,0.8828125,0.001577551,,,,,,,0.754569173,0.005111618,,,,,0.845952988,0.003558523,,,
0.759791136,0.002696731,,,,,,0.888143182,0.001560369,,,,,,,0.74944073,0.005030607,,,,,0.852348983,0.003396028,,,
0.778523505,0.002552252,,,,,,0.89041096,0.001577723,,,,,,,0.753424644,0.004894814,,,,,0.837573409,0.003388353,,,
0.796477497,0.002397251,,,,,,0.88173914,0.00158622,,,,,,,0.754782617,0.004748638,,,,,0.833043516,0.003403477,,,
0.794782639,0.002402682,,,,,,0.865414679,0.001701073,,,,,,,0.754303575,0.004803483,,,,,0.838810623,0.003412129,,,
0.804381847,0.002337195,,,,,,0.860597432,0.001755747,,,,,,,0.749644399,0.004892272,,,,,0.843527734,0.00329159,,,
0.813655734,0.002263282,,,,,,0.868318081,0.00169121,,,,,,,0.75488919,0.004752293,,,,,0.835723579,0.003480068,,,
0.81747067,0.002199642,,,,,,0.9375,0.001184295,,,,,,,0.65625,0.00445548,,,,,0.78125,0.004277674,,,
0.8125,0.002464778,,,,,,0.8828125,0.002014557,,,,,,,0.7265625,0.004381265,,,,,0.826771677,0.003402537,,,
0.8671875,0.001974611,,,,,,0.84375,0.002455722,,,,,,,0.738219917,0.004594025,,,,,0.832460761,0.003270277,,,
0.827225149,0.00217,,,,,,0.828125,0.002502871,,,,,,,0.725490212,0.004638661,,,,,0.811764777,0.003912687,,,
0.866666734,0.001847309,,,,,,0.840624988,0.002325305,,,,,,,0.730407476,0.005126079,,,,,0.824451387,0.003583196,,,
0.887147307,0.001695262,,,,,,0.859375,0.002089765,,,,,,,0.7336815,0.004980346,,,,,0.827676237,0.003680552,,,
0.9007833,0.001590241,,,,,,0.863534689,0.002084055,,,,,,,0.740492165,0.004793664,,,,,0.821029067,0.003565603,,,
0.894854605,0.001645456,,,,,,0.857142866,0.002083464,,,,,,,0.757338524,0.004619937,,,,,0.821917772,0.003460215,,,
0.896281779,0.001589589,,,,,,0.853913069,0.002111387,,,,,,,0.770434797,0.004388959,,,,,0.826086998,0.003414263,,,
0.890434802,0.001604715,,,,,,0.845070422,0.002086173,,,,,,,0.769953072,0.004410279,,,,,0.830985904,0.003407708,,,
0.895148635,0.001558465,,,,,,0.846372664,0.002047256,,,,,,,0.763869107,0.004477926,,,,,0.83641535,0.003274737,,,
0.899004281,0.001508144,,,,,,0.850065172,0.00198517,,,,,,,0.761408091,0.004422578,,,,,0.833115995,0.003412509,,,
0.903520167,0.001459598,,,,,,0.953125,0.000897953,,,,,,,0.703125,0.005079947,,,,,0.796875,0.003874378,,,
0.890625,0.001488348,,,,,,0.9375,0.001082723,,,,,,,0.7265625,0.004590447,,,,,0.834645689,0.003183586,,,
0.9375,0.001159962,,,,,,0.901041687,0.001429236,,,,,,,0.748691082,0.004643993,,,,,0.842931926,0.003120926,,,
0.931937158,0.001144206,,,,,,0.86328125,0.00197815,,,,,,,0.760784388,0.004414012,,,,,0.82745105,0.00378337,,,
0.933333397,0.001109462,,,,,,0.859375,0.002266901,,,,,,,0.764890254,0.004596426,,,,,0.849529743,0.003445363,,,
0.934169233,0.001191425,,,,,,0.8671875,0.002176931,,,,,,,0.744125366,0.004688439,,,,,0.851174951,0.003506028,,,
0.942558765,0.001139901,,,,,,0.874720335,0.002033967,,,,,,,0.736017883,0.004667022,,,,,0.84563756,0.003414774,,,
0.937360168,0.001191822,,,,,,0.876712322,0.00196148,,,,,,,0.743639946,0.004574537,,,,,0.845401168,0.003303483,,,
0.935420752,0.001199273,,,,,,0.867826104,0.001999165,,,,,,,0.761739135,0.004312923,,,,,0.843478262,0.003295295,,,
0.921739161,0.001300959,,,,,,0.838810623,0.002153899,,,,,,,0.760563374,0.004309741,,,,,0.846635342,0.003312503,,,
0.920187771,0.001305113,,,,,,0.825035572,0.002294419,,,,,,,0.755334258,0.004356946,,,,,0.850640118,0.003180948,,,
0.927453756,0.001257223,,,,,,0.827900887,0.002261452,,,,,,,0.757496715,0.004253774,,,,,0.842242479,0.003347837,,,
0.93089962,0.001211421,,,,,,0.984375,0.000803393,,,,,,,0.5625,0.007602291,,,,,0.703125,0.004869538,,,
0.90625,0.00126638,,,,,,0.921875,0.001346311,,,,,,,0.625,0.006035137,,,,,0.779527545,0.003725237,,,
0.921875,0.001192574,,,,,,0.895833373,0.001669066,,,,,,,0.6806283,0.005618153,,,,,0.811518312,0.003457711,,,
0.910994768,0.001174262,,,,,,0.84765625,0.002410247,,,,,,,0.70588237,0.005213326,,,,,0.80392164,0.004059852,,,
0.913725555,0.00122331,,,,,,0.84375,0.002711346,,,,,,,0.702194333,0.005507261,,,,,0.811912179,0.003949224,,,
0.909090877,0.001298621,,,,,,0.846354187,0.002751518,,,,,,,0.684073091,0.00563376,,,,,0.809399486,0.004002575,,,
0.921671033,0.001207578,,,,,,0.84563756,0.002646437,,,,,,,0.682326615,0.005547259,,,,,0.814317703,0.003786909,,,
0.92393738,0.001222118,,,,,,0.839530349,0.002580261,,,,,,,0.696673155,0.005372708,,,,,0.819960833,0.003600518,,,
0.921722114,0.00124497,,,,,,0.841739178,0.002511706,,,,,,,0.720000029,0.005039904,,,,,0.824347854,0.003550218,,,
0.899130464,0.001417375,,,,,,0.837245703,0.002501106,,,,,,,0.721439719,0.00498192,,,,,0.826291084,0.003558667,,,
0.896713614,0.001421871,,,,,,0.819345653,0.002667118,,,,,,,0.718349934,0.005003959,,,,,0.830725431,0.003410499,,,
0.90469414,0.001351713,,,,,,0.807040393,0.002765354,,,,,,,0.718383312,0.004898718,,,,,0.822685778,0.003566636,,,
0.912646651,0.001291168,,,,,,0.84375,0.001610422,,,,,,,0.546875,0.008490584,,,,,0.78125,0.004048221,,,
0.8125,0.001581174,,,,,,0.859375,0.001960334,,,,,,,0.59375,0.007734378,,,,,0.803149581,0.003364245,,,
0.8671875,0.001225741,,,,,,0.833333373,0.00187716,,,,,,,0.612565458,0.007120433,,,,,0.801047146,0.003413795,,,
0.858638763,0.001383202,,,,,,0.796875,0.002416403,,,,,,,0.670588255,0.006213196,,,,,0.800000072,0.004011436,,,
0.870588303,0.001464383,,,,,,0.809374988,0.002530168,,,,,,,0.699059546,0.006010023,,,,,0.824451387,0.003615774,,,
0.874608159,0.001476431,,,,,,0.809895873,0.00266434,,,,,,,0.673629224,0.005963977,,,,,0.822454333,0.003714271,,,
0.892950416,0.001328119,,,,,,0.80760628,0.002790471,,,,,,,0.655480981,0.006360332,,,,,0.816554785,0.00377148,,,
0.892617464,0.001341457,,,,,,0.796477497,0.002871469,,,,,,,0.657534242,0.006724198,,,,,0.812133074,0.003667167,,,
0.894324839,0.001354408,,,,,,0.803478301,0.002782492,,,,,,,0.65739131,0.006581915,,,,,0.813913047,0.003617245,,,
0.871304393,0.001600727,,,,,,0.813771486,0.00268853,,,,,,,0.658841908,0.006435126,,,,,0.823161185,0.003597779,,,
0.868544579,0.001625043,,,,,,0.813655734,0.002666162,,,,,,,0.667140841,0.006279856,,,,,0.829302967,0.003445989,,,
0.876244664,0.001543856,,,,,,0.809647977,0.002659287,,,,,,,0.683181226,0.005986587,,,,,0.820078194,0.003679054,,,
0.885267258,0.00146713,,,,,,0.734375,0.002425591,,,,,,,0.546875,0.006208349,,,,,0.75,0.00558515,,,
0.828125,0.001374939,,,,,,0.75,0.002768574,,,,,,,0.53125,0.007743974,,,,,0.811023593,0.004169006,,,
0.859375,0.001212871,,,,,,0.802083373,0.002321133,,,,,,,0.497382194,0.009130926,,,,,0.827225149,0.003748067,,,
0.863874376,0.001350549,,,,,,0.8125,0.00231638,,,,,,,0.529411793,0.008749222,,,,,0.819607913,0.004245932,,,
0.858823597,0.001512203,,,,,,0.821875036,0.002252057,,,,,,,0.567398131,0.008357078,,,,,0.830720961,0.00395837,,,
0.855799377,0.001557863,,,,,,0.825520873,0.002137546,,,,,,,0.595300257,0.007806131,,,,,0.825065315,0.004024726,,,
0.872062683,0.001506894,,,,,,0.823266208,0.002342044,,,,,,,0.608501136,0.007386478,,,,,0.823266208,0.003957742,,,
0.8836689,0.001456173,,,,,,0.829745591,0.002281552,,,,,,,0.61056751,0.007245427,,,,,0.819960833,0.003835596,,,
0.892367899,0.001407374,,,,,,0.841739178,0.00214792,,,,,,,0.615652204,0.007136172,,,,,0.81913048,0.00377522,,,
0.873043478,0.001557977,,,,,,0.851330221,0.002038776,,,,,,,0.602503896,0.007293851,,,,,0.826291084,0.00374637,,,
0.865414679,0.001671389,,,,,,0.852062583,0.002094578,,,,,,,0.591749668,0.007383102,,,,,0.832147956,0.00357237,,,
0.86913228,0.001644038,,,,,,0.850065172,0.002201517,,,,,,,0.577574968,0.007291214,,,,,0.830508471,0.003687631,,,
0.874836981,0.001586422,,,,,,0.921875,0.00170124,,,,,,,0.625,0.004314994,,,,,0.75,0.004236444,,,
0.921875,0.001100425,,,,,,0.9140625,0.001563363,,,,,,,0.625,0.005242927,,,,,0.748031497,0.004061849,,,
0.9296875,0.001028618,,,,,,0.90625,0.001502389,,,,,,,0.654450297,0.005589459,,,,,0.732984304,0.004570931,,,
0.916230381,0.001127656,,,,,,0.90625,0.001443199,,,,,,,0.674509823,0.005395739,,,,,0.749019623,0.00484185,,,
0.894117713,0.001341993,,,,,,0.903124988,0.00151757,,,,,,,0.695924759,0.005324227,,,,,0.783699036,0.004282873,,,
0.871473312,0.001579486,,,,,,0.890625,0.00158348,,,,,,,0.681462169,0.00525316,,,,,0.788511753,0.004345886,,,
0.86684072,0.001703451,,,,,,0.888143182,0.001698428,,,,,,,0.686800897,0.0051561,,,,,0.776286364,0.004297633,,,
0.863534689,0.00174503,,,,,,0.88649708,0.001754269,,,,,,,0.690802336,0.005060772,,,,,0.7749511,0.004234612,,,
0.872798443,0.001677934,,,,,,0.888695657,0.001775796,,,,,,,0.702608705,0.004847367,,,,,0.773913085,0.004184497,,,
0.874782622,0.001631617,,,,,,0.898278534,0.001693599,,,,,,,0.705790281,0.004849974,,,,,0.779342711,0.004184227,,,
0.870109558,0.001662322,,,,,,0.899004281,0.001682825,,,,,,,0.699857771,0.004912751,,,,,0.786628723,0.004019778,,,
0.867709816,0.001717041,,,,,,0.89960885,0.001656986,,,,,,,0.714471936,0.004721832,,,,,0.788787484,0.004079406,,,
0.867014349,0.001729412,,,,,,0.84375,0.002285744,,,,,,,0.765625,0.003141968,,,,,0.84375,0.00344605,,,
0.859375,0.001675682,,,,,,0.859375,0.001899451,,,,,,,0.7734375,0.003805446,,,,,0.834645689,0.003167234,,,
0.90625,0.001290756,,,,,,0.848958373,0.002142515,,,,,,,0.732984304,0.00433016,,,,,0.774869144,0.003665281,,,
0.931937158,0.00110247,,,,,,0.875,0.001890726,,,,,,,0.749019623,0.004264547,,,,,0.768627524,0.004290713,,,
0.933333397,0.001014517,,,,,,0.871874988,0.001820178,,,,,,,0.771159828,0.004337105,,,,,0.786833823,0.00409171,,,
